acquisition,configuration,family,seed,transformation,kind,magnitude_px,direction,dx_px,dy_px,scale,checkpoint_sha256,n_samples,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,identity_map_50,absolute_delta_map_50,relative_drop_map_50
fhl_0407_0408,historical_additive,historical_locked,40,translate_08_up,translation,8,up,0,-8,1.0,6ba15c08d2687aaf78457fcb14631ecbd793892b33dfec1f451c34a15090b105,1035,0.0912434458732605,0.24317899346351624,0.04069605469703674,0.0912434458732605,-1.0,-1.0,0.10153313726186752,0.2695351243019104,0.3262116611003876,0.24956393241882324,-0.006384938955307007,0.025584381899351038
fhl_0407_0408,historical_additive,historical_locked,40,translate_16_down,translation,16,down,0,16,1.0,6ba15c08d2687aaf78457fcb14631ecbd793892b33dfec1f451c34a15090b105,1035,0.09765277057886124,0.30260512232780457,0.02533652074635029,0.09765277057886124,-1.0,-1.0,0.09391691535711288,0.2847180962562561,0.3385262191295624,0.24956393241882324,0.05304118990898132,-0.21253547896483105
fhl_0407_0408,historical_additive,historical_locked,40,translate_16_left,translation,16,left,-16,0,1.0,6ba15c08d2687aaf78457fcb14631ecbd793892b33dfec1f451c34a15090b105,1035,0.09275614470243454,0.24625924229621887,0.03738684952259064,0.09275614470243454,-1.0,-1.0,0.09856577962636948,0.28204748034477234,0.3366468846797943,0.24956393241882324,-0.00330469012260437,0.013241857870144362
fhl_0407_0408,historical_additive,historical_locked,40,translate_16_right,translation,16,right,16,0,1.0,6ba15c08d2687aaf78457fcb14631ecbd793892b33dfec1f451c34a15090b105,1035,0.08181096613407135,0.2373100370168686,0.027549872174859047,0.08181096613407135,-1.0,-1.0,0.09109792113304138,0.26142433285713196,0.3259149491786957,0.24956393241882324,-0.012253895401954651,0.049101227421717
fhl_0407_0408,historical_additive,historical_locked,40,translate_16_up,translation,16,up,0,-16,1.0,6ba15c08d2687aaf78457fcb14631ecbd793892b33dfec1f451c34a15090b105,1035,0.10342583805322647,0.25743499398231506,0.04757385328412056,0.10342583805322647,-1.0,-1.0,0.10736893862485886,0.27616220712661743,0.32932740449905396,0.24956393241882324,0.007871061563491821,-0.031539259247936706
fhl_0407_0408,historical_additive,historical_locked,40,translate_32_down,translation,32,down,0,32,1.0,6ba15c08d2687aaf78457fcb14631ecbd793892b33dfec1f451c34a15090b105,1035,0.107625812292099,0.2958599328994751,0.049048759043216705,0.107625812292099,-1.0,-1.0,0.10202769190073013,0.2945103943347931,0.34629079699516296,0.24956393241882324,0.046296000480651855,-0.18550757728467338
fhl_0407_0408,historical_additive,historical_locked,40,translate_32_left,translation,32,left,-32,0,1.0,6ba15c08d2687aaf78457fcb14631ecbd793892b33dfec1f451c34a15090b105,1035,0.08696448802947998,0.2310739904642105,0.038752708584070206,0.08696448802947998,-1.0,-1.0,0.10356082767248154,0.27398616075515747,0.3320474922657013,0.24956393241882324,-0.018489941954612732,0.07408899906090011
fhl_0407_0408,historical_additive,historical_locked,40,translate_32_right,translation,32,right,32,0,1.0,6ba15c08d2687aaf78457fcb14631ecbd793892b33dfec1f451c34a15090b105,1035,0.10019919276237488,0.2645934522151947,0.038178712129592896,0.10019919276237488,-1.0,-1.0,0.09985163062810898,0.2867457866668701,0.3402571678161621,0.24956393241882324,0.01502951979637146,-0.06022312459457729
fhl_0407_0408,historical_additive,historical_locked,40,translate_32_up,translation,32,up,0,-32,1.0,6ba15c08d2687aaf78457fcb14631ecbd793892b33dfec1f451c34a15090b105,1035,0.08903231471776962,0.2406323105096817,0.040869276970624924,0.08903231471776962,-1.0,-1.0,0.1077645868062973,0.26374876499176025,0.31241345405578613,0.24956393241882324,-0.00893162190914154,0.03578891317577218
fhl_0407_0408,historical_additive,historical_locked,41,identity,identity,0,identity,0,0,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.12211628258228302,0.3624364733695984,0.04124229773879051,0.12211628258228302,-1.0,-1.0,0.09678535908460617,0.30924826860427856,0.3855094015598297,0.3624364733695984,0.0,0.0
fhl_0407_0408,historical_additive,historical_locked,41,scale_090,scale,,,0,0,0.9,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.1237548291683197,0.37006130814552307,0.04222626984119415,0.1237548291683197,-1.0,-1.0,0.09831849485635757,0.3068249225616455,0.385806143283844,0.3624364733695984,0.007624834775924683,-0.021037713740662014
fhl_0407_0408,historical_additive,historical_locked,41,scale_110,scale,,,0,0,1.1,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.1301334649324417,0.3781300485134125,0.04970546066761017,0.1301334649324417,-1.0,-1.0,0.1051928773522377,0.32215628027915955,0.3935212790966034,0.3624364733695984,0.015693575143814087,-0.04330020926953011
fhl_0407_0408,historical_additive,historical_locked,41,translate_08_down,translation,8,down,0,8,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.12597733736038208,0.3769666254520416,0.04229064658284187,0.12597733736038208,-1.0,-1.0,0.1039070263504982,0.31389713287353516,0.39134520292282104,0.3624364733695984,0.014530152082443237,-0.040090203801387184
fhl_0407_0408,historical_additive,historical_locked,41,translate_08_left,translation,8,left,-8,0,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.12927350401878357,0.3692200183868408,0.048517901450395584,0.12927350401878357,-1.0,-1.0,0.09910979121923447,0.3137487769126892,0.38130563497543335,0.3624364733695984,0.006783545017242432,-0.018716507624564706
fhl_0407_0408,historical_additive,historical_locked,41,translate_08_right,translation,8,right,8,0,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.13218916952610016,0.3830983340740204,0.047538165003061295,0.13218916952610016,-1.0,-1.0,0.10583580285310745,0.3089020848274231,0.386745810508728,0.3624364733695984,0.020661860704421997,-0.05700822688270628
fhl_0407_0408,historical_additive,historical_locked,41,translate_08_up,translation,8,up,0,-8,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.12620298564434052,0.37316760420799255,0.04389534518122673,0.12620298564434052,-1.0,-1.0,0.09599406272172928,0.31078141927719116,0.38180020451545715,0.3624364733695984,0.010731130838394165,-0.029608308288142354
fhl_0407_0408,historical_additive,historical_locked,41,translate_16_down,translation,16,down,0,16,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.13617734611034393,0.39889806509017944,0.045376427471637726,0.13617734611034393,-1.0,-1.0,0.11083085834980011,0.32339268922805786,0.40084075927734375,0.3624364733695984,0.036461591720581055,-0.10060133126667681
fhl_0407_0408,historical_additive,historical_locked,41,translate_16_left,translation,16,left,-16,0,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.13299797475337982,0.37310364842414856,0.05426449328660965,0.13299797475337982,-1.0,-1.0,0.105440154671669,0.31241345405578613,0.38031652569770813,0.3624364733695984,0.010667175054550171,-0.029431847615601886
fhl_0407_0408,historical_additive,historical_locked,41,translate_16_right,translation,16,right,16,0,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.126566544175148,0.3773840367794037,0.04697295278310776,0.126566544175148,-1.0,-1.0,0.09995054453611374,0.3068743944168091,0.37670624256134033,0.3624364733695984,0.014947563409805298,-0.04124188515255296
fhl_0407_0408,historical_additive,historical_locked,41,translate_16_up,translation,16,up,0,-16,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.1344750076532364,0.3780234754085541,0.049107447266578674,0.1344750076532364,-1.0,-1.0,0.10336300730705261,0.3143422305583954,0.378041535615921,0.3624364733695984,0.015587002038955688,-0.043006162967104807
fhl_0407_0408,historical_additive,historical_locked,41,translate_32_down,translation,32,down,0,32,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.13628071546554565,0.398284912109375,0.05957784503698349,0.13628071546554565,-1.0,-1.0,0.1088031679391861,0.3266073167324066,0.3974282741546631,0.3624364733695984,0.03584843873977661,-0.09890957829517283
fhl_0407_0408,historical_additive,historical_locked,41,translate_32_left,translation,32,left,-32,0,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.13677069544792175,0.38630470633506775,0.05506383255124092,0.13677069544792175,-1.0,-1.0,0.1167655810713768,0.3117210566997528,0.3819485604763031,0.3624364733695984,0.02386823296546936,-0.06585494209113298
fhl_0407_0408,historical_additive,historical_locked,41,translate_32_right,translation,32,right,32,0,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.1348210722208023,0.3911752700805664,0.048924483358860016,0.1348210722208023,-1.0,-1.0,0.10499505698680878,0.3166172206401825,0.3849653899669647,0.3624364733695984,0.028738796710968018,-0.07929333503270607
fhl_0407_0408,historical_additive,historical_locked,41,translate_32_up,translation,32,up,0,-32,1.0,f77123085e68ed55bec4ee2c36ef23727e5823238a80f0b4190c351d9d22f4cf,1035,0.12508206069469452,0.3606814444065094,0.04711883142590523,0.12508206069469452,-1.0,-1.0,0.10168150067329407,0.2989119589328766,0.3698813021183014,0.3624364733695984,-0.0017550289630889893,0.004842307802998845
fhl_0407_0408,historical_additive,historical_locked,42,identity,identity,0,identity,0,0,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.1020946353673935,0.321290522813797,0.03837740793824196,0.1020946353673935,-1.0,-1.0,0.10059347003698349,0.28125616908073425,0.3212166130542755,0.321290522813797,0.0,0.0
fhl_0407_0408,historical_additive,historical_locked,42,scale_090,scale,,,0,0,0.9,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.09718074649572372,0.3143332898616791,0.03291686996817589,0.09718074649572372,-1.0,-1.0,0.09673590213060379,0.2729475796222687,0.32215628027915955,0.321290522813797,-0.00695723295211792,0.021654024809657908
fhl_0407_0408,historical_additive,historical_locked,42,scale_110,scale,,,0,0,1.1,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.10821715742349625,0.3369777798652649,0.04091918468475342,0.10821715742349625,-1.0,-1.0,0.1088031679391861,0.2875370979309082,0.328239381313324,0.321290522813797,0.015687257051467896,-0.0488257696308067
fhl_0407_0408,historical_additive,historical_locked,42,translate_08_down,translation,8,down,0,8,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.1013469323515892,0.31793898344039917,0.03296806663274765,0.1013469323515892,-1.0,-1.0,0.10450049489736557,0.27606329321861267,0.3212660849094391,0.321290522813797,-0.003351539373397827,0.010431491548663583
fhl_0407_0408,historical_additive,historical_locked,42,translate_08_left,translation,8,left,-8,0,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.10499512404203415,0.33312490582466125,0.03192023187875748,0.10499512404203415,-1.0,-1.0,0.09965381026268005,0.28204748034477234,0.32240355014801025,0.321290522813797,0.011834383010864258,-0.036833900070319975
fhl_0407_0408,historical_additive,historical_locked,42,translate_08_right,translation,8,right,8,0,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.10516887158155441,0.32695525884628296,0.033801186829805374,0.10516887158155441,-1.0,-1.0,0.1039070263504982,0.27398616075515747,0.32002967596054077,0.321290522813797,0.005664736032485962,-0.017631195538777046
fhl_0407_0408,historical_additive,historical_locked,42,translate_08_up,translation,8,up,0,-8,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.10674949735403061,0.3273314833641052,0.04183866083621979,0.10674949735403061,-1.0,-1.0,0.09836795181035995,0.27868446707725525,0.32161226868629456,0.321290522813797,0.0060409605503082275,-0.018802174733953323
fhl_0407_0408,historical_additive,historical_locked,42,translate_16_down,translation,16,down,0,16,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.10519054532051086,0.3349125385284424,0.03530808910727501,0.10519054532051086,-1.0,-1.0,0.1059841737151146,0.28511375188827515,0.3297725021839142,0.321290522813797,0.013622015714645386,-0.04239781365272323
fhl_0407_0408,historical_additive,historical_locked,42,translate_16_left,translation,16,left,-16,0,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.11026802659034729,0.3273467421531677,0.036494508385658264,0.11026802659034729,-1.0,-1.0,0.10331355035305023,0.2877843677997589,0.3261622190475464,0.321290522813797,0.0060562193393707275,-0.018849666919309015
fhl_0407_0408,historical_additive,historical_locked,42,translate_16_right,translation,16,right,16,0,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.1038585975766182,0.3358123302459717,0.030643001198768616,0.1038585975766182,-1.0,-1.0,0.09950543940067291,0.2702769637107849,0.3138476610183716,0.321290522813797,0.014521807432174683,-0.045198368457916686
fhl_0407_0408,historical_additive,historical_locked,42,translate_16_up,translation,16,up,0,-16,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.11565114557743073,0.3506624102592468,0.046299923211336136,0.11565114557743073,-1.0,-1.0,0.10370919853448868,0.2893175184726715,0.3253709077835083,0.321290522813797,0.02937188744544983,-0.0914184682082024
fhl_0407_0408,historical_additive,historical_locked,42,translate_32_down,translation,32,down,0,32,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.1133614256978035,0.35400113463401794,0.04204056039452553,0.1133614256978035,-1.0,-1.0,0.10341246426105499,0.2913452088832855,0.33036598563194275,0.321290522813797,0.03271061182022095,-0.10181007374182116
fhl_0407_0408,historical_additive,historical_locked,42,translate_32_left,translation,32,left,-32,0,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.10487737506628036,0.33245301246643066,0.03415505960583687,0.10487737506628036,-1.0,-1.0,0.10168150067329407,0.2819485664367676,0.32319486141204834,0.321290522813797,0.011162489652633667,-0.03474266702570264
fhl_0407_0408,historical_additive,historical_locked,42,translate_32_right,translation,32,right,32,0,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.10553772002458572,0.3390575349330902,0.02776920795440674,0.10553772002458572,-1.0,-1.0,0.10202769190073013,0.28283876180648804,0.32037585973739624,0.321290522813797,0.017767012119293213,-0.05529889883988279
fhl_0407_0408,historical_additive,historical_locked,42,translate_32_up,translation,32,up,0,-32,1.0,4a944ee64cc1279f2f30124fb882a4bdad62e0f5ac4d73d318cadc9df1002dc7,1035,0.10746625810861588,0.3379965126514435,0.03914162516593933,0.10746625810861588,-1.0,-1.0,0.09990108758211136,0.274728000164032,0.31186944246292114,0.321290522813797,0.016705989837646484,-0.05199652231052079
fhl_0407_0408,historical_additive,historical_locked,43,identity,identity,0,identity,0,0,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.15183402597904205,0.3847464323043823,0.09308810532093048,0.15183402597904205,-1.0,-1.0,0.12878338992595673,0.3229970335960388,0.39025717973709106,0.3847464323043823,0.0,0.0
fhl_0407_0408,historical_additive,historical_locked,43,scale_090,scale,,,0,0,0.9,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.1525043100118637,0.40105342864990234,0.09273242205381393,0.1525043100118637,-1.0,-1.0,0.1280909925699234,0.32082095742225647,0.3905044496059418,0.3847464323043823,0.01630699634552002,-0.042383749338107325
fhl_0407_0408,historical_additive,historical_locked,43,scale_110,scale,,,0,0,1.1,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.15509693324565887,0.3946271538734436,0.09893999248743057,0.15509693324565887,-1.0,-1.0,0.12848664820194244,0.3333333432674408,0.39643916487693787,0.3847464323043823,0.00988072156906128,-0.02568112590383788
fhl_0407_0408,historical_additive,historical_locked,43,translate_08_down,translation,8,down,0,8,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.15163470804691315,0.3916582763195038,0.09262359887361526,0.15163470804691315,-1.0,-1.0,0.12977249920368195,0.3166666626930237,0.38902077078819275,0.3847464323043823,0.00691184401512146,-0.01796467344407584
fhl_0407_0408,historical_additive,historical_locked,43,translate_08_left,translation,8,left,-8,0,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.16086836159229279,0.40150222182273865,0.1054387241601944,0.16086836159229279,-1.0,-1.0,0.12898120284080505,0.3269040584564209,0.39134520292282104,0.3847464323043823,0.016755789518356323,-0.04355021414493691
fhl_0407_0408,historical_additive,historical_locked,43,translate_08_right,translation,8,right,8,0,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.15701726078987122,0.3997476100921631,0.09994804859161377,0.15701726078987122,-1.0,-1.0,0.13259150087833405,0.3215133547782898,0.3909990191459656,0.3847464323043823,0.015001177787780762,-0.038989777495618105
fhl_0407_0408,historical_additive,historical_locked,43,translate_08_up,translation,8,up,0,-8,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.16076277196407318,0.39636847376823425,0.10298196971416473,0.16076277196407318,-1.0,-1.0,0.12700296938419342,0.33427301049232483,0.4000000059604645,0.3847464323043823,0.011622041463851929,-0.03020701555110834
fhl_0407_0408,historical_additive,historical_locked,43,translate_16_down,translation,16,down,0,16,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.1643664538860321,0.4106186032295227,0.1022564098238945,0.1643664538860321,-1.0,-1.0,0.13239367306232452,0.3266073167324066,0.40034618973731995,0.3847464323043823,0.02587217092514038,-0.06724473251170338
fhl_0407_0408,historical_additive,historical_locked,43,translate_16_left,translation,16,left,-16,0,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.16012166440486908,0.3912951946258545,0.10874347388744354,0.16012166440486908,-1.0,-1.0,0.1280909925699234,0.3286844789981842,0.387289822101593,0.3847464323043823,0.006548762321472168,-0.017020982578705973
fhl_0407_0408,historical_additive,historical_locked,43,translate_16_right,translation,16,right,16,0,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.15363167226314545,0.40809258818626404,0.09729602932929993,0.15363167226314545,-1.0,-1.0,0.1283382773399353,0.31112760305404663,0.38100889325141907,0.3847464323043823,0.023346155881881714,-0.06067933038924712
fhl_0407_0408,historical_additive,historical_locked,43,translate_16_up,translation,16,up,0,-16,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.17278467118740082,0.4172092080116272,0.11147958785295486,0.17278467118740082,-1.0,-1.0,0.12878338992595673,0.333778440952301,0.39831849932670593,0.3847464323043823,0.03246277570724487,-0.08437446843318036
fhl_0407_0408,historical_additive,historical_locked,43,translate_32_down,translation,32,down,0,32,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.18647083640098572,0.4321044683456421,0.1452108472585678,0.18647083640098572,-1.0,-1.0,0.13724035024642944,0.3427794277667999,0.41216617822647095,0.3847464323043823,0.047358036041259766,-0.12308895434745361
fhl_0407_0408,historical_additive,historical_locked,43,translate_32_left,translation,32,left,-32,0,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.16943849623203278,0.4111289978027344,0.12518548965454102,0.16943849623203278,-1.0,-1.0,0.13160237669944763,0.32551929354667664,0.38051435351371765,0.3847464323043823,0.02638256549835205,-0.0685713064065014
fhl_0407_0408,historical_additive,historical_locked,43,translate_32_right,translation,32,right,32,0,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.1627996414899826,0.4116485118865967,0.10809162259101868,0.1627996414899826,-1.0,-1.0,0.13051433861255646,0.319386750459671,0.38432246446609497,0.3847464323043823,0.026902079582214355,-0.06992158295292901
fhl_0407_0408,historical_additive,historical_locked,43,translate_32_up,translation,32,up,0,-32,1.0,65f83dbeab40096434b7d5a80a5af24bd681f6054ade4aa28ea1bd30ddc7f746,1035,0.15479744970798492,0.38837912678718567,0.09071046859025955,0.15479744970798492,-1.0,-1.0,0.12304648756980896,0.3227992057800293,0.3847180902957916,0.3847464323043823,0.0036326944828033447,-0.009441788611387126
fhl_0407_0408,historical_additive,historical_locked,44,identity,identity,0,identity,0,0,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.05297234654426575,0.15828725695610046,0.018151694908738136,0.05297234654426575,-1.0,-1.0,0.059841740876436234,0.21463897824287415,0.26424333453178406,0.15828725695610046,0.0,0.0
fhl_0407_0408,historical_additive,historical_locked,44,scale_090,scale,,,0,0,0.9,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.05088537558913231,0.15694692730903625,0.01532343402504921,0.05088537558913231,-1.0,-1.0,0.052868448197841644,0.2116716057062149,0.261819988489151,0.15828725695610046,-0.001340329647064209,0.008467704051728796
fhl_0407_0408,historical_additive,historical_locked,44,scale_110,scale,,,0,0,1.1,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.05600576847791672,0.1708376407623291,0.020358702167868614,0.05600576847791672,-1.0,-1.0,0.060534123331308365,0.21444115042686462,0.2670128643512726,0.15828725695610046,0.012550383806228638,-0.0792886556225393
fhl_0407_0408,historical_additive,historical_locked,44,translate_08_down,translation,8,down,0,8,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.051453638821840286,0.16114474833011627,0.015752386301755905,0.051453638821840286,-1.0,-1.0,0.055440157651901245,0.21468842029571533,0.26355093717575073,0.15828725695610046,0.002857491374015808,-0.01805256739529138
fhl_0407_0408,historical_additive,historical_locked,44,translate_08_left,translation,8,left,-8,0,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.05693403631448746,0.17010168731212616,0.017993900924921036,0.05693403631448746,-1.0,-1.0,0.060633037239313126,0.20890207588672638,0.26305636763572693,0.15828725695610046,0.011814430356025696,-0.07463917552947627
fhl_0407_0408,historical_additive,historical_locked,44,translate_08_right,translation,8,right,8,0,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.057205550372600555,0.16878221929073334,0.019140945747494698,0.057205550372600555,-1.0,-1.0,0.0614737868309021,0.21157270669937134,0.2670128643512726,0.15828725695610046,0.010494962334632874,-0.06630326746734613
fhl_0407_0408,historical_additive,historical_locked,44,translate_08_up,translation,8,up,0,-8,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.05285938084125519,0.16412827372550964,0.015618972480297089,0.05285938084125519,-1.0,-1.0,0.05885262042284012,0.21028684079647064,0.2596933841705322,0.15828725695610046,0.00584101676940918,-0.036901370847743815
fhl_0407_0408,historical_additive,historical_locked,44,translate_16_down,translation,16,down,0,16,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.055609166622161865,0.17973484098911285,0.013325856998562813,0.055609166622161865,-1.0,-1.0,0.05717111751437187,0.22433234751224518,0.2759643793106079,0.15828725695610046,0.02144758403301239,-0.13549785652650917
fhl_0407_0408,historical_additive,historical_locked,44,translate_16_left,translation,16,left,-16,0,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.0577821247279644,0.1719072461128235,0.019513914361596107,0.0577821247279644,-1.0,-1.0,0.06261127442121506,0.21137487888336182,0.2610286772251129,0.15828725695610046,0.013619989156723022,-0.08604602428924776
fhl_0407_0408,historical_additive,historical_locked,44,translate_16_right,translation,16,right,16,0,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.05718988552689552,0.18488068878650665,0.018778368830680847,0.05718988552689552,-1.0,-1.0,0.06008902192115784,0.21058358252048492,0.2620178163051605,0.15828725695610046,0.02659343183040619,-0.16800740844085532
fhl_0407_0408,historical_additive,historical_locked,44,translate_16_up,translation,16,up,0,-16,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.05722210556268692,0.16820532083511353,0.01877312734723091,0.05722210556268692,-1.0,-1.0,0.062413450330495834,0.21661721169948578,0.2690899968147278,0.15828725695610046,0.009918063879013062,-0.06265863765498032
fhl_0407_0408,historical_additive,historical_locked,44,translate_32_down,translation,32,down,0,32,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.05893435701727867,0.1835537552833557,0.01765822432935238,0.05893435701727867,-1.0,-1.0,0.06345202773809433,0.22843718528747559,0.28283876180648804,0.15828725695610046,0.02526649832725525,-0.15962433624244737
fhl_0407_0408,historical_additive,historical_locked,44,translate_32_left,translation,32,left,-32,0,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.05627883970737457,0.16794227063655853,0.019341129809617996,0.05627883970737457,-1.0,-1.0,0.06701286137104034,0.2013847678899765,0.2561819851398468,0.15828725695610046,0.009655013680458069,-0.060996784366133774
fhl_0407_0408,historical_additive,historical_locked,44,translate_32_right,translation,32,right,32,0,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.06735141575336456,0.19042155146598816,0.028932936489582062,0.06735141575336456,-1.0,-1.0,0.0679030641913414,0.2183481752872467,0.2596933841705322,0.15828725695610046,0.032134294509887695,-0.20301251741825213
fhl_0407_0408,historical_additive,historical_locked,44,translate_32_up,translation,32,up,0,-32,1.0,fd46e18899cadec44272723306848d742aba4715474cd3789c6951c8e6afef20,1035,0.0556175597012043,0.1698877066373825,0.018218301236629486,0.0556175597012043,-1.0,-1.0,0.06468842923641205,0.20588526129722595,0.25830861926078796,0.15828725695610046,0.011600449681282043,-0.0732873252361643
fhl_0407_0408,historical_fam,historical_locked,40,identity,identity,0,identity,0,0,1.0,c77d749c30ed5872c0c81a96c4d64f9ebf7912208b16c964c2f0405732dda13a,1035,0.19121405482292175,0.49615317583084106,0.10207483172416687,0.19121405482292175,-1.0,-1.0,0.13907022774219513,0.3529179096221924,0.41676557064056396,0.49615317583084106,0.0,0.0
fhl_0407_0408,historical_fam,historical_locked,40,scale_090,scale,,,0,0,0.9,c77d749c30ed5872c0c81a96c4d64f9ebf7912208b16c964c2f0405732dda13a,1035,0.1898760348558426,0.4947006106376648,0.10576970875263214,0.1898760348558426,-1.0,-1.0,0.1378832906484604,0.3557368814945221,0.4227991998195648,0.49615317583084106,-0.0014525651931762695,0.0029276547323190136
fhl_0407_0408,historical_fam,historical_locked,40,scale_110,scale,,,0,0,1.1,c77d749c30ed5872c0c81a96c4d64f9ebf7912208b16c964c2f0405732dda13a,1035,0.19443421065807343,0.49817904829978943,0.10953199118375778,0.19443421065807343,-1.0,-1.0,0.13976261019706726,0.361078143119812,0.4154302775859833,0.49615317583084106,0.0020258724689483643,-0.004083159329890226
